"fc_country","fc_code","fc_geog1","fc_type","fc_ownership","fc_size_m2","fc_opvisits_total","fc_opvisits_TB","fc_ipdays_total","fc_ipdays_tb","ss_lab_total","ss_lab_tb","ss_rad_total","ss_rad_tb","capacity","fc_catchmentpop","fc_timespent_TB","fc_FTE_facility_clin","fc_FTE_facility_support","fc_FTE_total","fc_m2_TB","fc_beds_facility","fc_beds_TB","fc_FTE_TB_doctors","fc_FTE_TB_nurses","fc_FTE_TB_pharm","fc_FTE_TB_lab","fc_FTE_TB_rad","fc_FTE_TB_odirect","fc_FTE_TB_admin","fc_FTE_TB_support","fc_FTE_TB_vol","fc_FTE_TB","outputgroup","output","output_pop2","originaloutputdescription","output_plink","servicestatistics","met_stafftime_obs","met_stafftime_int","met_stafftime_tmst","met_stafftime_ass","met_equip_obs","met_equip_int","met_supp_obs","met_supp_int","met_TDvBU","met_FINvECON","q_bldgspace","q_stafftime_clin","q_stafftime_nurs","q_stafftime_pharm","q_stafftime_lab","q_stafftime_rad","q_stafftime_odirect","q_stafftime_admin","q_stafftime_support","q_stafftime_vol","LCU_p_bldgspace","LCU_p_stafftime_clin","LCU_p_stafftime_nurs","LCU_p_stafftime_pharm","LCU_p_stafftime_lab","LCU_p_stafftime_rad","LCU_p_stafftime_odirect","LCU_p_stafftime_admin","LCU_p_stafftime_support","LCU_p_stafftime_vol","LCU_cost_total_ohd_bldg","LCU_cost_total_ohd_staff","LCU_cost_total_ohd_transport","LCU_cost_total_ohd_other","LCU_cost_total_bldgs","LCU_cost_total_equip_med","LCU_cost_total_equip_other","LCU_cost_total_furniture","LCU_cost_total_vehicles","LCU_cost_total_training","LCU_cost_total_staff_clin","LCU_cost_total_staff_support","LCU_cost_total_staff_vol","LCU_cost_total_supplies_med","LCU_cost_total_drugs","LCU_cost_total_supplies_other","LCU_cost_total_maintenance","LCU_cost_total_utilities","LCU_cost_total_transport","LCU_cost_total_food","LCU_cost_total_other","LCU_unitcost_ohd_bldg","LCU_unitcost_ohd_staff","LCU_unitcost_ohd_transport","LCU_unitcost_ohd_other","LCU_unitcost_bldgs","LCU_unitcost_equip_med","LCU_unitcost_equip_other","LCU_unitcost_furniture","LCU_unitcost_vehicles","LCU_unitcost_training","LCU_unitcost_staff_clin","LCU_unitcost_staff_support","LCU_unitcost_staff_vol","LCU_unitcost_supplies_med","LCU_unitcost_drugs","LCU_unitcost_supplies_other","LCU_unitcost_maintenance","LCU_unitcost_utilities","LCU_unitcost_transport","LCU_unitcost_food","LCU_unitcost_other","LCU_unitcost_total","LCU_unitcost_fixed","LCU_unitcost_variable","met_currency","met_currencyyear_collection","met_USDexchangerate","met_GDPdeflator","USD_GDPpercapita","met_currencyyear_reported","USD_cost_total_ohd_bldg","USD_cost_total_ohd_staff","USD_cost_total_ohd_transport","USD_cost_total_ohd_other","USD_cost_total_bldgs","USD_cost_total_equip_med","USD_cost_total_equip_other","USD_cost_total_furniture","USD_cost_total_vehicles","USD_cost_total_training","USD_cost_total_staff_clin","USD_cost_total_staff_support","USD_cost_total_staff_vol","USD_cost_total_supplies_med","USD_cost_total_drugs","USD_cost_total_supplies_other","USD_cost_total_maintenance","USD_cost_total_utilities","USD_cost_total_transport","USD_cost_total_food","USD_cost_total_other","USD_unitcost_ohd_bldg","USD_unitcost_ohd_staff","USD_unitcost_ohd_transport","USD_unitcost_ohd_other","USD_unitcost_bldgs","USD_unitcost_equip_med","USD_unitcost_equip_other","USD_unitcost_furniture","USD_unitcost_vehicles","USD_unitcost_training","USD_unitcost_staff_clin","USD_unitcost_staff_support","USD_unitcost_staff_vol","USD_unitcost_supplies_med","USD_unitcost_drugs","USD_unitcost_supplies_other","USD_unitcost_maintenance","USD_unitcost_utilities","USD_unitcost_transport","USD_unitcost_food","USD_unitcost_other","USD_unitcost_total","USD_unitcost_fixed","USD_unitcost_variable","USD_p_bldgspace","USD_p_stafftime_clin","USD_p_stafftime_nurs","USD_p_stafftime_pharm","USD_p_stafftime_lab","USD_p_stafftime_rad","USD_p_stafftime_odirect","USD_p_stafftime_admin","USD_p_stafftime_support","USD_p_stafftime_vol","LCU_tc_fixedtradeable","LCU_tc_fixednontradeable","LCU_uc_variabletradeable","LCU_uc_variablenontradeable","LCU_tc_fixedstaff","LCU_uc_variablestaff","private","public","urban","rural","logVisitsPP_TB","logVisitsPP","logVisits","logVisitsTB","logGDP","log_USD_p_bldgspace","healthcentre","primary","secondary","tertiary","USD_unitcost_ohd"
"Ethiopia","ET1","Urban","Health centre","Private for-profit",674,20968,2956,0,0,82584,475,5534,987,0.20628797851262,35456,2.68963477969945,18,11,29,186.380931520236,0,0,0.696082462164568,1.84166666666667,0,1.105,1.21506666666667,0,4.16,7.28,0,16.2978157954979,"LAB","Total white blood cell count",NA,"Total white blood cell count","lab_WBC",22,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.5748785758418,NA,NA,NA,NA,NA,NA,NA,NA,NA,2404.1323240431,1.04326923076923,0.196153846153846,NA,0.470115384615385,0.332371794871795,NA,0.269230769230769,0.205096153846154,NA,1555.01635070275,3114.14218658223,0,4800.0356066095,1382.08416658113,1.57928220566115,0,0.261976085664538,0,0,512.184885931559,0,0,21.5756258744381,0,0,0,0,0,0,0,70.6825613955797,141.551917571919,0,218.183436664068,62.8220075718698,0.0717855548027796,0,0.0119080038938426,0,0,23.2811311787072,0,0,0.980710267019915,0,0,0,0,0,0,0,517.585458207861,493.323616762134,24.2618414457271,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,56.8719253540039,113.894149780273,0,175.552673339844,50.5472412109375,0.0577594079077244,0,0.00958130415529013,0,0,18.7322406768799,0,0,0.789089739322662,0,0,0,0,0,0,0,2.5850875377655,5.17700672149658,0,7.9796667098999,2.29760193824768,0.00262542744167149,0,0.000435513822594658,0,0,0.85146552324295,0,0,0.0358677133917809,0,0,0,0,0,0,0,18.9297580718994,18.042423248291,0.88733321428299,87.9268188476562,0.038155697286129,0.00717397406697273,NA,0.0171936247497797,0.012155900709331,NA,0.00984663143754005,0.00750102289021015,NA,1.84125828742981,7737.1357421875,0.98071026802063,0,3114.14208984375,23.2811317443848,TRUE,FALSE,TRUE,FALSE,-0.699336170072074,0.683559561434277,9.95075274500324,7.99159228206809,6.64836752513274,4.47650486449987,TRUE,FALSE,FALSE,FALSE,15.741760969162
"Ethiopia","ET1","Urban","Health centre","Private for-profit",674,20968,2956,0,0,82584,475,5534,987,0.20628797851262,35456,2.68963477969945,18,11,29,186.380931520236,0,0,0.696082462164568,1.84166666666667,0,1.105,1.21506666666667,0,4.16,7.28,0,16.2978157954979,"LAB","ALT or SGPT",NA,"ALT or SGPT","lab_ALTSGPT",5,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.130654221782227,NA,NA,NA,NA,NA,NA,NA,NA,NA,2404.1323240431,1.04326923076923,0.196153846153846,NA,0.470115384615385,0.332371794871795,NA,0.269230769230769,0.205096153846154,NA,353.412806977898,707.759587859597,0,1090.91718332034,314.110037859349,2.60709878181487,0.61672020166364,0.0595400194692131,0,0,232.811311787072,0,0,8.33273225497229,0,0,0,0,0,0,0,70.6825613955797,141.551917571919,0,218.183436664068,62.8220075718698,0.521419756362974,0.123344040332728,0.0119080038938426,0,0,46.5622623574144,0,0,1.66654645099446,0,0,0,0,0,0,0,542.125403812435,493.896595004027,48.2288088084089,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,12.9254379272461,25.8850345611572,0,39.8983345031738,11.4880094528198,0.0953499525785446,0.0225554313510656,0.00217756908386946,0,0,8.51465511322021,0,0,0.304754704236984,0,0,0,0,0,0,0,2.5850875377655,5.17700672149658,0,7.9796667098999,2.29760193824768,0.0190699901431799,0.00451108627021313,0.000435513822594658,0,0,1.7029310464859,0,0,0.0609509386122227,0,0,0,0,0,0,0,19.8272609710693,18.0633792877197,1.76388192176819,87.9268188476562,0.038155697286129,0.00717397406697273,NA,0.0171936247497797,0.012155900709331,NA,0.00984663143754005,0.00750102289021015,NA,3.28335905075073,1758.44006347656,1.66654646396637,0,707.759582519531,46.5622634887695,TRUE,FALSE,TRUE,FALSE,-0.699336170072074,0.683559561434277,9.95075274500324,7.99159228206809,6.64836752513274,4.47650486449987,TRUE,FALSE,FALSE,FALSE,15.741760969162
"Ethiopia","ET1","Urban","Health centre","Private for-profit",674,20968,2956,0,0,82584,475,5534,987,0.20628797851262,35456,2.68963477969945,18,11,29,186.380931520236,0,0,0.696082462164568,1.84166666666667,0,1.105,1.21506666666667,0,4.16,7.28,0,16.2978157954979,"LAB","AST or SGOT",NA,"AST or SGOT","lab_ASTSGOT",5,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.130654221782227,NA,NA,NA,NA,NA,NA,NA,NA,NA,2404.1323240431,1.04326923076923,0.196153846153846,NA,0.470115384615385,0.332371794871795,NA,0.269230769230769,0.205096153846154,NA,353.412806977898,707.759587859597,0,1090.91718332034,314.110037859349,2.60709878181487,0.61672020166364,0.0595400194692131,0,0,232.811311787072,0,0,8.33273225497229,0,0,0,0,0,0,0,70.6825613955797,141.551917571919,0,218.183436664068,62.8220075718698,0.521419756362974,0.123344040332728,0.0119080038938426,0,0,46.5622623574144,0,0,1.66654645099446,0,0,0,0,0,0,0,542.125403812435,493.896595004027,48.2288088084089,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,12.9254379272461,25.8850345611572,0,39.8983345031738,11.4880094528198,0.0953499525785446,0.0225554313510656,0.00217756908386946,0,0,8.51465511322021,0,0,0.304754704236984,0,0,0,0,0,0,0,2.5850875377655,5.17700672149658,0,7.9796667098999,2.29760193824768,0.0190699901431799,0.00451108627021313,0.000435513822594658,0,0,1.7029310464859,0,0,0.0609509386122227,0,0,0,0,0,0,0,19.8272609710693,18.0633792877197,1.76388192176819,87.9268188476562,0.038155697286129,0.00717397406697273,NA,0.0171936247497797,0.012155900709331,NA,0.00984663143754005,0.00750102289021015,NA,3.28335905075073,1758.44006347656,1.66654646396637,0,707.759582519531,46.5622634887695,TRUE,FALSE,TRUE,FALSE,-0.699336170072074,0.683559561434277,9.95075274500324,7.99159228206809,6.64836752513274,4.47650486449987,TRUE,FALSE,FALSE,FALSE,15.741760969162
"Ethiopia","ET1","Urban","Health centre","Private for-profit",674,20968,2956,0,0,82584,475,5534,987,0.20628797851262,35456,2.68963477969945,18,11,29,186.380931520236,0,0,0.696082462164568,1.84166666666667,0,1.105,1.21506666666667,0,4.16,7.28,0,16.2978157954979,"OP","OP screening visit",NA,"Outpatient screening visit","op_screeningvisit",668,NA,0.4,0,0.6,NA,NA,NA,NA,"TD","ECON",19.4805506764259,0.610778443113772,0.681137724550898,0,0,0,0,0,0,0,2404.1323240431,1.04326923076923,0.196153846153846,NA,0.470115384615385,0.332371794871795,NA,0.269230769230769,0.205096153846154,NA,37447.4193140635,54762.747535882,0,46780.2710404941,46833.8215713552,6.87411478909202,123.918434761749,38.7260288307574,1480.31989542204,0,35750,0,0,576.631056848531,0,0,0,0,4589.18711772666,0,0,56.0590109491968,81.9801609818593,0,70.0303458690031,70.1105113343641,0.0102905910016348,0.185506638864894,0.057973097052032,2.21604774763778,0,53.5179640718563,0,0,0.863220144982831,0,0,0,0,6.87004059539919,0,0,341.901072021218,280.64984720898,61.2512248122383,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,1369.57202148438,2002.84899902344,0,1710.904296875,1712.86279296875,0.251408398151398,4.53209400177002,1.41633486747742,54.1400375366211,0,1307.49194335938,0,0,21.0892429351807,0,0,0,0,167.841262817383,0,0,2.05025744438171,2.99827694892883,0,2.56123399734497,2.56416583061218,0.000376359850633889,0.00678457180038095,0.002120261779055,0.081047959625721,0,1.9573233127594,0,0,0.0315707251429558,0,0,0,0,0.251259386539459,0,0,12.5044164657593,10.2642631530762,2.24015331268311,87.9268188476562,0.038155697286129,0.00717397406697273,NA,0.0171936247497797,0.012155900709331,NA,0.00984663143754005,0.00750102289021015,NA,1649.83850097656,131061.515625,0.863220155239105,6.87004041671753,54762.74609375,53.5179634094238,TRUE,FALSE,TRUE,FALSE,-0.699336170072074,0.683559561434277,9.95075274500324,7.99159228206809,6.64836752513274,4.47650486449987,TRUE,FALSE,FALSE,FALSE,7.60976839065551
"Ethiopia","ET1","Urban","Health centre","Private for-profit",674,20968,2956,0,0,82584,475,5534,987,0.20628797851262,35456,2.68963477969945,18,11,29,186.380931520236,0,0,0.696082462164568,1.84166666666667,0,1.105,1.21506666666667,0,4.16,7.28,0,16.2978157954979,"RAD","Xray all other body excl. CXR",NA,"X-ray [all other body (excl. CXR) - EPTB]","lab_xray",87,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.282977954463318,NA,NA,NA,NA,NA,NA,NA,NA,NA,2404.1323240431,1.04326923076923,0.196153846153846,NA,0.470115384615385,0.332371794871795,NA,0.269230769230769,0.205096153846154,NA,1772.79391347326,4886.96601654716,0,10018.820679304,680.316447316859,117.444333195272,61.1500142254357,19.1101285167816,0,0,2805.08449848024,0,0,12.5767979761474,0,0,0,0,0,0,0,20.3769415341754,56.1720231787029,0,115.158858382804,7.81972927950413,1.34993486431347,0.702873726729146,0.21965664961818,0,0,32.2423505572442,0,0,0.144560896277557,0,0,0,0,0,0,0,234.186929069369,201.800017615847,32.3869114535217,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,64.8367462158203,178.731994628906,0,366.420349121094,24.8813495635986,4.29531526565552,2.23645186424255,0.698918581008911,0,0,102.590919494629,0,0,0.459973752498627,0,0,0,0,0,0,0,0.74524998664856,2.05439066886902,0,4.2117280960083,0.285992532968521,0.0493714399635792,0.0257063414901495,0.00803354661911726,0,0,1.1792060136795,0,0,0.005287054926157,0,0,0,0,0,0,0,8.56496620178223,7.3804726600647,1.18449306488037,87.9268188476562,0.038155697286129,0.00717397406697273,NA,0.0171936247497797,0.012155900709331,NA,0.00984663143754005,0.00750102289021015,NA,197.704467773438,12471.9306640625,0.144560903310776,0,4886.9658203125,32.2423515319824,TRUE,FALSE,TRUE,FALSE,-0.699336170072074,0.683559561434277,9.95075274500324,7.99159228206809,6.64836752513274,4.47650486449987,TRUE,FALSE,FALSE,FALSE,7.01136875152588
"Ethiopia","ET1","Urban","Health centre","Private for-profit",674,20968,2956,0,0,82584,475,5534,987,0.20628797851262,35456,2.68963477969945,18,11,29,186.380931520236,0,0,0.696082462164568,1.84166666666667,0,1.105,1.21506666666667,0,4.16,7.28,0,16.2978157954979,"LAB","Sputum collection",NA,"Smear induction","lab_smearinduction",144,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",3.76284158732814,NA,NA,NA,NA,NA,NA,NA,NA,NA,2404.1323240431,1.04326923076923,0.196153846153846,NA,0.470115384615385,0.332371794871795,NA,0.269230769230769,0.205096153846154,NA,10178.2888409635,20383.4761303564,0,31418.4148796258,9046.36909034925,0,0,0,0,0,6704.96577946768,0,0,450.238728991908,0,0,0,0,0,0,0,70.6825613955797,141.551917571919,0,218.183436664068,62.8220075718698,0,0,0,0,0,46.5622623574144,0,0,3.12665784022158,0,0,0,0,0,0,0,542.928843401073,493.239923203437,49.688920197636,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,372.252593994141,745.488952636719,0,1149.07202148438,330.854675292969,0,0,0,0,0,245.222061157227,0,0,16.4666709899902,0,0,0,0,0,0,0,2.5850875377655,5.17700672149658,0,7.9796667098999,2.29760193824768,0,0,0,0,0,1.7029310464859,0,0,0.114351883530617,0,0,0,0,0,0,0,19.8566455841064,18.039363861084,1.81728291511536,87.9268188476562,0.038155697286129,0.00717397406697273,NA,0.0171936247497797,0.012155900709331,NA,0.00984663143754005,0.00750102289021015,NA,0,50643.07421875,3.12665772438049,0,20383.4765625,46.5622634887695,TRUE,FALSE,TRUE,FALSE,-0.699336170072074,0.683559561434277,9.95075274500324,7.99159228206809,6.64836752513274,4.47650486449987,TRUE,FALSE,FALSE,FALSE,15.741760969162
"Ethiopia","ET1","Urban","Health centre","Private for-profit",674,20968,2956,0,0,82584,475,5534,987,0.20628797851262,35456,2.68963477969945,18,11,29,186.380931520236,0,0,0.696082462164568,1.84166666666667,0,1.105,1.21506666666667,0,4.16,7.28,0,16.2978157954979,"LAB","HIV rapid test",NA,"HIV rapid test","lab_HIVrapidtest",22,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.5748785758418,NA,NA,NA,NA,NA,NA,NA,NA,NA,2404.1323240431,1.04326923076923,0.196153846153846,NA,0.470115384615385,0.332371794871795,NA,0.269230769230769,0.205096153846154,NA,1555.01635070275,3114.14218658223,0,4800.0356066095,1382.08416658113,0,0,0.261976085664538,0,0,3073.10931558935,0,0,75.4109546631739,0,0,0,0,0,0,0,70.6825613955797,141.551917571919,0,218.183436664068,62.8220075718698,0,0,0.0119080038938426,0,0,139.686787072243,0,0,3.4277706665079,0,0,0,0,0,0,0,636.366388946082,493.251831207331,143.114557738751,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,56.8719253540039,113.894149780273,0,175.552673339844,50.5472412109375,0,0,0.00958130415529013,0,0,112.393447875977,0,0,2.75801992416382,0,0,0,0,0,0,0,2.5850875377655,5.17700672149658,0,7.9796667098999,2.29760193824768,0,0,0.000435513822594658,0,0,5.10879278182983,0,0,0.125364542007446,0,0,0,0,0,0,0,23.2739562988281,18.0397987365723,5.23415756225586,87.9268188476562,0.038155697286129,0.00717397406697273,NA,0.0171936247497797,0.012155900709331,NA,0.00984663143754005,0.00750102289021015,NA,0.261976093053818,7737.1357421875,3.42777061462402,0,3114.14208984375,139.686782836914,TRUE,FALSE,TRUE,FALSE,-0.699336170072074,0.683559561434277,9.95075274500324,7.99159228206809,6.64836752513274,4.47650486449987,TRUE,FALSE,FALSE,FALSE,15.741760969162
"Ethiopia","ET1","Urban","Health centre","Private for-profit",674,20968,2956,0,0,82584,475,5534,987,0.20628797851262,35456,2.68963477969945,18,11,29,186.380931520236,0,0,0.696082462164568,1.84166666666667,0,1.105,1.21506666666667,0,4.16,7.28,0,16.2978157954979,"LAB","Creatinine",NA,"Creatinine","lab_creatinine",5,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.130654221782227,NA,NA,NA,NA,NA,NA,NA,NA,NA,2404.1323240431,1.04326923076923,0.196153846153846,NA,0.470115384615385,0.332371794871795,NA,0.269230769230769,0.205096153846154,NA,353.412806977898,707.759587859597,0,1090.91718332034,314.110037859349,2.60709878181487,0.61672020166364,0.0595400194692131,0,0,232.811311787072,0,0,8.33273225497229,0,0,0,0,0,0,0,70.6825613955797,141.551917571919,0,218.183436664068,62.8220075718698,0.521419756362974,0.123344040332728,0.0119080038938426,0,0,46.5622623574144,0,0,1.66654645099446,0,0,0,0,0,0,0,542.125403812435,493.896595004027,48.2288088084089,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,12.9254379272461,25.8850345611572,0,39.8983345031738,11.4880094528198,0.0953499525785446,0.0225554313510656,0.00217756908386946,0,0,8.51465511322021,0,0,0.304754704236984,0,0,0,0,0,0,0,2.5850875377655,5.17700672149658,0,7.9796667098999,2.29760193824768,0.0190699901431799,0.00451108627021313,0.000435513822594658,0,0,1.7029310464859,0,0,0.0609509386122227,0,0,0,0,0,0,0,19.8272609710693,18.0633792877197,1.76388192176819,87.9268188476562,0.038155697286129,0.00717397406697273,NA,0.0171936247497797,0.012155900709331,NA,0.00984663143754005,0.00750102289021015,NA,3.28335905075073,1758.44006347656,1.66654646396637,0,707.759582519531,46.5622634887695,TRUE,FALSE,TRUE,FALSE,-0.699336170072074,0.683559561434277,9.95075274500324,7.99159228206809,6.64836752513274,4.47650486449987,TRUE,FALSE,FALSE,FALSE,15.741760969162
"Ethiopia","ET2","Urban","Health centre","Public",1260,23035,17832,660,0,37978,7233,0,0,0.298491714017135,40051,7.31309572482155,79,81,160,767.042920067961,13,0,1.48889138267853,1.28613333333333,3.4554,2.9146,0,7.6089,5.82036553071413,8.05091382678533,0,30.6252040735113,"LAB","HIV confirmatory test",NA,"HIV confirmatory test","lab_HIVconftest",20,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.0476168831530372,NA,NA,NA,NA,NA,NA,NA,NA,NA,2112.03536995585,0.940793269230769,0.559074519230769,0.818730769230769,0.308397435897436,NA,0.566317184418146,0.297592147435897,0.202894230769231,NA,139.964731304982,175.36143416603,0,1666.59253042403,100.56854142627,0,0,1.4016101079066,0,0,463.222429237308,0,0,118.919664854533,0,0,0,0,0,0,0,6.99823656524911,8.76807170830148,0,83.3296265212016,5.02842707131348,0,0,0.0700805053953298,0,0,23.1611214618654,0,0,5.94598324272666,0,0,0,0,0,0,0,133.301547076053,104.194442371461,29.1071047045921,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,5.11895847320557,6.41352891921997,0,60.9526252746582,3.67811346054077,0,0,0.0512613691389561,0,0,16.9415264129639,0,0,4.34927272796631,0,0,0,0,0,0,0,0.255947917699814,0.320676445960999,0,3.04763126373291,0.183905676007271,0,0,0.00256306841038167,0,0,0.84707635641098,0,0,0.21746364235878,0,0,0,0,0,0,0,4.87526416778564,3.81072425842285,1.06454002857208,77.243896484375,0.0344078205525875,0.0204471442848444,0.0299436058849096,0.0112790819257498,NA,0.0207120329141617,0.0108838975429535,0.00742049142718315,NA,1.4016101360321,1907.12585449219,5.94598340988159,0,175.361434936523,23.1611213684082,FALSE,TRUE,TRUE,FALSE,0.467029189015665,-0.930301091446301,10.04477007737,9.7887498750657,6.64836752513274,4.3469679027454,TRUE,FALSE,FALSE,FALSE,3.62425562739372
"Ethiopia","ET2","Urban","Health centre","Public",1260,23035,17832,660,0,37978,7233,0,0,0.298491714017135,40051,7.31309572482155,79,81,160,767.042920067961,13,0,1.48889138267853,1.28613333333333,3.4554,2.9146,0,7.6089,5.82036553071413,8.05091382678533,0,30.6252040735113,"OP","OP vaccinations",NA,"Outpatient vaccinations","op_vaccinations",1669,NA,0.5,0,0.5,NA,NA,NA,NA,"TD","ECON",49.2737765356414,0,0.384661473936489,0,0,0,0,0,0,0,2112.03536995585,0.940793269230769,0.559074519230769,0.818730769230769,0.308397435897436,NA,0.566317184418146,0.297592147435897,0.202894230769231,NA,59086.6777944966,54255.5581148489,0,117686.214429931,104067.958854575,116.785656113259,0,113.175655186165,9289.36326621644,0,23468.31,0,0,7563.4966913862,0,0,0,0,8094.06311482527,0,0,35.4024432561394,32.5078239154277,0,70.5130104433378,62.353480440129,0.0699734308647445,0,0.0678104584698413,5.56582580360482,0,14.0613001797484,0,0,4.53175355984793,0,0,0,0,4.84964836118949,0,0,229.923069848759,206.480367747973,23.4427021007858,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,2160.98901367188,1984.29943847656,0,4304.16162109375,3806.09838867188,4.2712254524231,0,4.13919591903687,339.741760253906,0,858.311218261719,0,0,276.621276855469,0,0,0,0,296.025787353516,0,0,1.29478073120117,1.18891513347626,0,2.57888650894165,2.28046631813049,0.00255915243178606,0,0.00248004565946758,0.203560069203377,0,0.514266788959503,0,0,0.165740728378296,0,0,0,0,0.1773671656847,0,0,8.40902233123779,7.55164813995361,0.857374668121338,77.243896484375,0.0344078205525875,0.0204471442848444,0.0299436058849096,0.0112790819257498,NA,0.0207120329141617,0.0108838975429535,0.00742049142718315,NA,9519.32421875,280840.84375,4.53175354003906,4.84964847564697,54255.55859375,14.06130027771,FALSE,TRUE,TRUE,FALSE,0.467029189015665,-0.930301091446301,10.04477007737,9.7887498750657,6.64836752513274,4.3469679027454,TRUE,FALSE,FALSE,FALSE,5.06258237361908
"Ethiopia","ET2","Urban","Health centre","Public",1260,23035,17832,660,0,37978,7233,0,0,0.298491714017135,40051,7.31309572482155,79,81,160,767.042920067961,13,0,1.48889138267853,1.28613333333333,3.4554,2.9146,0,7.6089,5.82036553071413,8.05091382678533,0,30.6252040735113,"OP","OP diagnostic visit",NA,"Outpatient diagnostic visit","op_diagnosticvisit",681,NA,0.4,0,0.6,NA,NA,NA,NA,"TD","ECON",20.1051179273648,0.286343612334802,0.381791483113069,0,0,0,0.312775330396476,0,0,0,2112.03536995585,0.940793269230769,0.559074519230769,0.818730769230769,0.308397435897436,NA,0.566317184418146,0.297592147435897,0.202894230769231,NA,24109.0638574309,22137.8280864063,0,48019.3601119131,42462.7201797279,26.0890732535349,0,23.8098288794027,3790.32737225488,0,26847.505,0,0,178.313501193835,0,0,0,0,3302.61053397005,0,0,35.4024432561394,32.5078239154277,0,70.5130104433378,62.353480440129,0.038309946040433,0,0.0349630380020598,5.56582580360482,0,39.4236490455213,0,0,0.261840677230302,0,0,0,0,4.84964836118949,0,0,250.950994926622,206.415856842681,44.5351380839411,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,881.745666503906,809.651245117188,0,1756.2216796875,1552.99755859375,0.954160928726196,0,0.870801687240601,138.624404907227,0,981.899230957031,0,0,6.5214958190918,0,0,0,0,120.787040710449,0,0,1.29478073120117,1.18891513347626,0,2.57888650894165,2.28046631813049,0.00140111742075533,0,0.00127871020231396,0.203560069203377,0,1.44184911251068,0,0,0.00957635138183832,0,0,0,0,0.1773671656847,0,0,9.17808151245117,7.54928874969482,1.62879252433777,77.243896484375,0.0344078205525875,0.0204471442848444,0.0299436058849096,0.0112790819257498,NA,0.0207120329141617,0.0108838975429535,0.00742049142718315,NA,3840.22631835938,114591.140625,0.261840671300888,4.84964847564697,22137.828125,39.4236488342285,FALSE,TRUE,TRUE,FALSE,0.467029189015665,-0.930301091446301,10.04477007737,9.7887498750657,6.64836752513274,4.3469679027454,TRUE,FALSE,FALSE,FALSE,5.06258237361908
"Ethiopia","ET2","Urban","Health centre","Public",1260,23035,17832,660,0,37978,7233,0,0,0.298491714017135,40051,7.31309572482155,79,81,160,767.042920067961,13,0,1.48889138267853,1.28613333333333,3.4554,2.9146,0,7.6089,5.82036553071413,8.05091382678533,0,30.6252040735113,"LAB","AST or SGOT",NA,"AST or SGOT","lab_ASTSGOT",59,NA,NA,NA,NA,NA,NA,NA,NA,"TD","ECON",0.14046980530146,NA,NA,NA,NA,NA,NA,NA,NA,NA,2112.03536995585,0.940793269230769,0.559074519230769,0.818730769230769,0.308397435897436,NA,0.566317184418146,0.297592147435897,0.202894230769231,NA,412.895957349697,517.316230789787,0,4916.44796475089,296.677197207495,92.0315538628021,41.6396925072888,17.9679495977333,0,0,136.650616625006,0,0,638.45904224537,0,0,0,0,0,0,0,6.99823656524911,8.76807170830148,0,83.3296265212016,5.02842707131348,1.55985684513224,0.705757500123539,0.304541518605649,0,0,2.31611214618654,0,0,10.8213396990741,0,0,0,0,0,0,0,119.831969575188,106.694517729927,13.1374518452606,"ETB",2018,0.036573201417923,NA,771.523803710938,2018,15.1009273529053,18.9199104309082,0,179.810241699219,10.850435256958,3.36588859558105,1.52289688587189,0.657145440578461,0,0,4.99775075912476,0,0,23.3504905700684,0,0,0,0,0,0,0,0.255947917699814,0.320676445960999,0,3.04763126373291,0.183905676007271,0.0570489577949047,0.0258118119090796,0.0111380582675338,0,0,0.0847076326608658,0,0,0.395771026611328,0,0,0,0,0,0,0,4.38263893127441,3.90216016769409,0.480478674173355,77.243896484375,0.0344078205525875,0.0204471442848444,0.0299436058849096,0.0112790819257498,NA,0.0207120329141617,0.0108838975429535,0.00742049142718315,NA,151.639205932617,5626.02099609375,10.8213396072388,0,517.316223144531,2.31611204147339,FALSE,TRUE,TRUE,FALSE,0.467029189015665,-0.930301091446301,10.04477007737,9.7887498750657,6.64836752513274,4.3469679027454,TRUE,FALSE,FALSE,FALSE,3.62425562739372
